color,quantity,price,parentSku,productID,productName,sku,manufacture,outStockproductID,productRating,productRatingcount,productListPrice,productSalesPrice,size,primaryCategory,subCategory1,subCategory2,subCategory3,pageType,categoryId
,1,69.99,3956,5133738,ZuPreem® FruitBlend Large Bird Food,84120,0000023961,5133738,4.4545,11,69.99,69.99,12 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,25.99,3855,5109038,KAYTEE® Forti-Diet Egg-Cite Cockatiel Food,100036924,0000001019,5109038,5.0,1,25.99,25.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3949,5146789,ZuPreem® FruitBlend Small Bird Food,81020,0000023961,5146789,4.427,89,19.99,19.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,47.99,3930,1041220,Lafeber&#x27;s® Nutri-Berries Macaw and Cockatoo Food,81662,0000000103,1041220,4.7895,19,47.99,47.99,56 Oz,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,109.99,3880,5110439,Brown&#x27;s® Tropical Carnival® Gourmet Big Bites Macaw Food,44688,0000030029,5110439,3.9655,58,109.99,109.99,14 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,13.99,3983,1041449,Hagen Budgie Parakeet Bird Seed,B2203,0000031915,1041449,4.7,20,13.99,13.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,16.99,4008,1041529,Tropican® Lifetime Formula Parrot Food,80520,0000014539,1041529,4.1667,6,16.99,16.99,1.8 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,42.99,3883,5094600,Brown&#x27;s® Tropical Carnival® Small Hookbill Bird Food,44677,0000030029,5094600,4.1818,22,42.99,42.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,14.99,3933,5037231,Lafeber&#x27;s® Sunny Orchard Nutri-Berries Parakeet &amp; Cockatiel Food,82840,0000000103,5037231,4.875,24,14.99,14.99,10 Oz,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3995,1185087,Hagen Pigeon &amp; Dove Bird Seed,B2704,0000014539,1185087,5.0,3,19.99,19.99,6 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,25.99,3816,5137728,KAYTEE® Forti-Diet Pro Health Cockatiel Food,100037163,0000001019,5137728,4.5556,54,25.99,25.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,27.99,3957,5167132,ZuPreem® NutBlend Bird Food,85030,0000023961,5167132,4.4,15,27.99,27.99,3.25 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,32.99,3990,5057316,Hagen Gourmet Large Parrot Bird Food,B2821,0000031915,5057316,2.25,4,32.99,32.99,4 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,25.99,3855,5109038,KAYTEE® Forti-Diet Egg-Cite Cockatiel Food,100036924,0000001019,5109038,5.0,1,25.99,25.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3949,5146789,ZuPreem® FruitBlend Small Bird Food,81020,0000023961,5146789,4.427,89,19.99,19.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,69.99,3956,5133738,ZuPreem® FruitBlend Large Bird Food,84120,0000023961,5133738,4.4545,11,69.99,69.99,12 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,29.99,54777,5291010,All Living Things® Seed &amp; Pellet Medley Parrot Diet,43435,0000030029,5291010,4.2222,45,29.99,29.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,23.99,40491,5261586,ZuPreem® Pure Fun Enriching Variety Mix Large Bird Food,38020,0000023961,5261586,4.1667,6,23.99,23.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,31.99,54774,5291009,All Living Things® Seed &amp; Pellet Medley Conure Diet,43439,0000030029,5291009,4.5588,34,31.99,31.99,4 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,16.99,54772,5290726,All Living Things® Premium Pellets Parakeet Diet,43426,0000030029,5290726,3.1111,18,16.99,16.99,2.5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,14.99,40490,5261585,ZuPreem® Sensible Seed Small Bird Food,45020,0000023961,5261585,4.7222,18,14.99,14.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,21.99,40494,5261652,ZuPreem® Sensible Seed Enriching Variety Mix Large Bird Food,48020,0000023961,5261652,4.25,8,21.99,21.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,10.99,54776,5291007,All Living Things® Seed &amp; Pellet Medley Parakeet Diet,43436,0000030029,5291007,4.7671,73,10.99,10.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,18.99,65940,5313995,ZuPreem® NutriSmart Medium Bird Food,42020,0000023961,5313995,5.0,4,18.99,18.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,21.99,40492,5261587,ZuPreem® Pure Fun Enriching Variety Mix Medium Bird Food,36020,0000023961,5261587,4.6154,13,21.99,21.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,16.99,40296,5261575,Zupreem® Sensible Seed Medium Bird Food,46020,0000023961,5261575,4.1765,17,16.99,16.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,15.99,3882,5133909,Brown&#x27;s® Tropical Carnival® Parakeet Food,44645,0000030029,5133909,3.9091,11,15.99,15.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,54.99,32516,5242051,Tropican® Lifetime Formula Parrot Food Sticks,80542,0000031915,5242051,,0,54.99,54.99,3.63 kg,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,13.99,3991,1041528,Hagen Canary Bird Seed,B2303,0000031915,1041528,5.0,2,13.99,13.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,27.99,3959,5167131,ZuPreem® VeggieBlend Bird Food,86030,0000023961,5167131,5.0,3,27.99,27.99,3.25 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,14.99,3922,1041486,Lafeber&#x27;s® Nutri-Berries Tropical Fruit Parrot Food,82650,0000000103,1041486,4.8936,47,14.99,14.99,10 Oz,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,18.99,40127,5261394,Higgins Sunburst Gourmet Blend Cockatiel Food,30230,0000034165,5261394,4.8667,15,18.99,18.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,21.99,40484,5261579,ZuPreem® Sensible Seed Enriching Variety Mix Bird Food,47020,0000023961,5261579,3.6667,3,21.99,21.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,24.99,40495,5261653,ZuPreem® Pure Fun Enriching Variety Mix Bird Food,37020,0000023961,5261653,4.9444,36,24.99,24.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,44.99,74742,5334007,Morning Melodies Black Oil Sunflower Seeds Pail Bird Food - 6kg,275-86025,0000032589,5334007,5.0,2,44.99,44.99,6 kg,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,49.99,3921,1041185,Lafeber&#x27;s® Nutri-Berries Cockatiel Bird Food,81642,0000000103,1041185,4.6486,37,49.99,49.99,64 Oz,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3945,5146730,ZuPreem® FruitBlend Extra Small Bird Food,80020,0000023961,5146730,4.5556,9,19.99,19.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,18.99,40094,5261390,Higgins Sunburst Gourmet Blend Conure Food,30232,0000034165,5261390,4.8065,31,18.99,18.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,18.99,4006,1041516,Tropican® Lifetime Formula Parrot Food,80530,0000014539,1041516,3.6667,6,18.99,18.99,1.8 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3984,1041452,Hagen Cockatiel Bird Seed,B2504,0000031915,1041452,4.6429,14,19.99,19.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,13.99,28426,5232921,KAYTEE® Forti-Diet Pro Health Canary &amp; Finch Food,100213736,0000001019,5232921,4.5,4,13.99,13.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,13.99,3987,1041419,Hagen Gourmet Cockatiel Bird Food,B2801,0000031915,1041419,5.0,3,13.99,13.99,2.5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,44.99,32514,5242049,Tropican® Hand-Feeding Formula Parrot Food,B2263,0000031915,5242049,,,44.99,44.99,One Size,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,12.99,3988,5057317,Hagen Gourmet Finch Bird Food,B2430,0000031915,5057317,5.0,2,12.99,12.99,2.2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,24.99,3962,5057269,ZuPreem® Natural Medium Bird Food,93200,0000023961,5057269,4.6341,41,24.99,24.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,25.99,3856,5109037,KAYTEE® Forti-Diet Egg-Cite Parakeet Food,100036921,0000001019,5109037,4.875,40,25.99,25.99,5 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,19.99,3917,5194524,Vitakraft® VitaSmart Cockatiel &amp; Lovebird Food,34492,0000000174,5194524,4.0,12,19.99,19.99,4 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,22.99,3874,5133910,Brown&#x27;s® Tropical Carnival® Cockatiel Food,44657,0000030029,5133910,5.0,2,22.99,22.99,3 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,8.99,53572,5289734,Great Choice® Fortified Parakeet Bird Food,37041,0000000174,5289734,4.6154,26,8.99,8.99,2 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,15.99,53570,5289768,Great Choice® Fortified Cockatiel Bird Food,37058,0000000174,5289768,3.8,15,15.99,15.99,4 Lb,bird,Food &amp; Treats,Pet Bird Food,,Product Detail,400110
,1,30.99,64456,5309879,KAYTEE® Woodlands Wild Bird Food,100034122,0000001019,5309879,3.9907,107,30.99,30.99,40 Lb,bird,Food &amp; Treats,Wild Bird Food,,Product Detail,400128
,1,2.99,80833,5349468,Living World Wild Bird Suet - Sunflower Seed Chips,80732,0000031915,5349468,,,2.99,2.99,11 Oz,bird,Food &amp; Treats,Wild Bird Food,,Product Detail,400128
,1,3.99,50135,5281742,Morning Melodies&amp;trade; High Energy Suet Wild Bird Food,275-86019,0000032589,5281742,,,3.99,3.99,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,32.99,50146,5281719,Scotts® Year-Round Suet Wild Bird Food - 10 pack,275-86036,0000032589,5281719,5.0,1,32.99,32.99,10 Count,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,59.99,20405,5193787,KAYTEE® Nut &amp; Fruit Blend Wild Bird Food,100509645,0000001019,5193787,4.6429,28,59.99,59.99,Fruit &#x27;N&#x27; Nuts,20 Lb,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,3.99,50136,5281738,Morning Melodies&amp;trade; Peanut Feast Suet Wild Bird Food,275-86018,0000032589,5281738,,,3.99,3.99,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,2.99,80832,5349467,Living World Wild Bird Suet - Peanut Butter,80731,0000031915,5349467,,,2.99,2.99,11 Oz,bird,Food &amp; Treats,Wild Bird Food,,Product Detail,400128
,1,4.49,50140,5281713,Scotts® Birdwatchers Blend Suet Wild Bird Food,275-86032,0000032589,5281713,5.0,2,4.49,4.49,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,3.99,50138,5281739,Morning Melodies&amp;trade; Woodpecker Suet Wild Bird Food,275-86021,0000032589,5281739,,,3.99,3.99,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,19.99,3291,5193663,KAYTEE® Select Wild Bird Food,100037715,0000001019,5193663,4.7317,41,19.99,19.99,Other,9 Lb,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,49.99,50127,5281658,Armstrong&amp;trade; Feather Treat® Ultra Blend Wild Bird Food,275-32015,0000032589,5281658,3.0,2,49.99,49.99,15 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,29.99,37821,5256560,Scotts® Fruit &amp; Nut Blend Wild Bird Food,275-62403,0000032589,5256560,5.0,1,29.99,29.99,3.6 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,23.99,50129,5281748,Scotts® Birdwatchers Blend Wild Bird Food,275-86040,0000032589,5281748,,,23.99,23.99,3.63 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,3.99,50134,5281740,Morning Melodies&amp;trade; Berry &amp; Nut Suet Wild Bird Food,275-86020,0000032589,5281740,5.0,3,3.99,3.99,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,4.49,50139,5281715,Scotts® Colourful Bird Suet Wild Bird Food,275-86030,0000032589,5281715,,,4.49,4.49,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,11.99,50144,5281718,Scotts® Suet Variety Wild Bird Food - 3 Pack,275-86035,0000032589,5281718,5.0,2,11.99,11.99,3 Count,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,44.99,50130,5281757,Morning Melodies&amp;trade; Premium Year-Round Wild Bird Food,275-86010,0000032589,5281757,5.0,3,44.99,44.99,10 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,39.99,3233,5162384,KAYTEE® Birders&#x27; Blend® Wild Bird Food,100033763,0000001019,5162384,4.5882,34,39.99,39.99,Other,16 Lb,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,2.99,80835,5349470,Living World Wild Bird Suet - Apple,80734,0000031915,5349470,,,2.99,2.99,11 Oz,bird,Food &amp; Treats,Wild Bird Food,,Product Detail,400128
,1,4.49,50142,5281714,Scotts® Fruit &amp; Nut Suet Wild Bird Food,275-86033,0000032589,5281714,,,4.49,4.49,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,23.99,50131,5281755,Scotts® Songbird Blend Wild Bird Food,275-86044,0000032589,5281755,,,23.99,23.99,3.6 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,49.99,50132,5281706,Armstrong&amp;trade; Feather Treat® Premium Blend Wild Bird Food,275-34014,0000032589,5281706,4.5,2,49.99,49.99,14 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,9.99,50137,5281744,Morning Melodies&amp;trade; Suet Variety Pack - 3 Pack,275-86022,0000032589,5281744,,,9.99,9.99,3 Count,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,35.99,50141,5236218,Scotts® Colourful Bird Blend Wild Bird Food,275-22606,0000032589,5236218,,,35.99,35.99,3.6 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,22.99,50128,5281756,Armstrong&amp;trade; Easy Pickens® Nyger Seed Wild Bird Food,275-48018,0000032589,5281756,,,22.99,22.99,1.8 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,48.99,50126,5281657,Armstrong&amp;trade; Feather Treat® Bird Watcher&#x27;s Gourment Blend Wild Bird Food,275-20015,0000032589,5281657,4.1818,11,48.99,48.99,15 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,44.99,37816,5256561,Morning Melodies&amp;trade; No Corn Supreme Pail Wild Bird Food,275-86011,0000032589,5256561,4.5,4,44.99,44.99,10 kg,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,4.49,50143,5281717,Scotts® Songbird Suet Wild Bird Food,275-86034,0000032589,5281717,5.0,1,4.49,4.49,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,4.49,50145,5281716,Scotts® Trail Mix Woodpeckers Suet Wild Bird Food,275-86031,0000032589,5281716,,,4.49,4.49,300 g,bird,Wild Bird Food &amp; Supplies,Wild Bird Food,,Product Detail,400127
,1,27.99,4666,1051075,"Tetrafauna Reptomin Aquatic Turtle, Newt and Frog Floating Food Sticks",16255,0000001630,1051075,4.5,66,27.99,27.99,10.59 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,4089,5138311,Nutrafin® Max Turtle Pellets,A6924,0000031915,5138311,,,16.99,16.99,4.76 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,21820,5202824,Fluker&#x27;s® Freeze Dried Reptile Food,72026,0000031544,5202824,4.375,8,16.99,16.99,1.7 Oz,reptile,Food,,,Product Detail,500100
,1,18.99,21819,5176824,Zoo Med Sampler Leopard Gecko Food,FSP-3,0000000850,5176824,1.7778,9,18.99,18.99,5 Count,reptile,Food,,,Product Detail,500100
,1,12.99,37824,5284955,Fluker&#x27;s® Freeze Dried Veggie Buffet Blend for Adult Bearded Dragons,76043,0000031544,5284955,4.8333,6,12.99,12.99,7 Oz,reptile,Food,,,Product Detail,500100
,1,16.49,65025,5311705,Mazuri Tortoise Diet,3002770-746,0000034974,5311705,4.9173,133,16.49,16.49,12 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,72171,5329205,Repashy Beardie Buffet,REP-BB-3,0000035133,5329205,4.5,2,19.99,16.99,3 Oz,reptile,Food,,,Product Detail,500100
,1,17.99,4029,5193357,Zoo Med Large Sun-Dried Red Shrimp,ZM-162,0000000850,5193357,4.9333,15,17.99,17.99,5 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,65028,5312206,Mazuri Aquatic Turtle Diet,52506,0000034974,5312206,4.9195,87,16.99,16.99,12 Oz,reptile,Food,,,Product Detail,500100
,1,9.99,77202,5341342,Zoo Med Z Blue Tongue Skink Food Crumbles,ZM-26,0000000850,5341342,,,9.99,9.99,One Size,reptile,Food,,,Product Detail,500100
,1,5.99,59186,5300182,Fluker&#x27;s® Fresh Feeder Vac Pack Crickets,78011,0000031544,5300182,1.6667,3,5.99,5.99,0.7 Oz,reptile,Food,,,Product Detail,500100
,1,9.99,297,5148322,Fluker&#x27;s® Orange Cube Complete Cricket Diet,71300,0000031544,5148322,4.2373,59,9.99,9.99,6 Oz,reptile,Food,,,Product Detail,500100
,1,17.99,4511,5164698,Zilla® Reptile Munchies Omnivore Mix Reptile Food,100109625,0000022861,5164698,4.5,2,17.99,17.99,4 Oz,reptile,Food,,,Product Detail,500100
,1,10.99,21177,5152682,Exo Terra® Sepia Bones Reptile Supplement,PT3550,0000014539,5152682,5.0,1,10.99,10.99,One Size,reptile,Food,,,Product Detail,500100
,1,17.99,54602,5290852,Thrive Floating Sticks with Dried Shrimp &amp; Mealworms Turtle Food,55002,0000031544,5290852,3.8333,6,17.99,17.99,11.4 Oz,reptile,Food,,,Product Detail,500100
,1,17.99,59835,5284948,Fluker&#x27;s® Box Turtle Buffet Blend,70027,0000031544,5284948,3.0,3,17.99,17.99,11.5 Oz,reptile,Food,,,Product Detail,500100
,1,12.99,59189,5300268,Fluker&#x27;s® Large Sun-Dried Red Shrimp,72052,0000031544,5300268,4.4706,17,12.99,12.99,5 Oz,reptile,Food,,,Product Detail,500100
,1,9.99,76418,5340917,Fluker&#x27;s® Gourmet Canned Omnivore Mix,78008,0000031544,5340917,,,9.99,9.99,2.75 Oz,reptile,Food,,,Product Detail,500100
,1,9.99,56995,5285099,Zoo Med Watermelon Crested Gecko Food,ZM-201,0000000850,5285099,4.7143,7,9.99,9.99,2 Oz,reptile,Food,,,Product Detail,500100
,1,11.99,54604,5290742,Thrive Hermit Crab Variety Diet,55103,0000031544,5290742,4.0,11,11.99,11.99,4 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,54603,5290829,Thrive River Shrimp in Water Hermit Crab Snack,55101,0000031544,5290829,4.0,3,7.99,7.99,1.2 Oz,reptile,Food,,,Product Detail,500100
,1,10.99,4041,5131430,Zoo Med Hatchiling Formula Natural Aquatic Turtle Food,ZM-92,0000000850,5131430,3.8889,9,10.99,10.99,8 Oz,reptile,Food,,,Product Detail,500100
,1,15.99,4049,5131433,Zoo Med Natural Forest Tortoise Food,ZM-121,0000000850,5131433,4.0,5,15.99,15.99,15 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,4589,5163010,Fluker&#x27;s® Gourmet Style Mealworms,78001,0000031544,5163010,4.5106,47,7.99,7.99,1.2 Oz,reptile,Food,,,Product Detail,500100
,1,10.99,54586,5290847,Thrive Dried Fruit &amp; Veggie Mix Reptile Food Snack,55017,0000031544,5290847,4.7241,29,10.99,10.99,4 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,4095,5147707,Arctic Mice Frozen Fuzzy Mice,43982,0000032239,5147707,4.2679,56,16.99,16.99,6 Count,reptile,Food,,,Product Detail,500100
,1,44.19,53782,5289155,Repashy Crested Gecko Meal Replacement Powder,RSCG12,0000034156,5289155,,,51.99,44.19,12 Oz,reptile,Food,,,Product Detail,500100
,1,8.99,72164,5328865,Zoo Med Lizard Flower Food Topper,ZM-144,0000000850,5328865,4.0,5,8.99,8.99,1.4 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,72161,5328862,Zoo Med ReptiVite,A35-2,0000000850,5328862,5.0,2,7.99,7.99,2 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,54253,5290855,Thrive Reptile Calcium Supplement,55100,0000031544,5290855,5.0,1,7.99,7.99,2 Oz,reptile,Food,,,Product Detail,500100
,1,14.99,54588,5290850,"Thrive Dried Insect Reptile Treats - Natural, Mealworms, Crickets &amp; Grasshoppers",55014,0000031544,5290850,4.6111,36,14.99,14.99,2.3 Oz,reptile,Food,,,Product Detail,500100
,1,11.99,54610,5290827,Thrive Hermit Crab Food Medley,55104,0000031544,5290827,3.8,5,11.99,11.99,2.4 Oz,reptile,Food,,,Product Detail,500100
,1,13.99,4043,5131437,Zoo Med Maintenance Formula Natural Aquatic Turtle Food,ZM-111,0000000850,5131437,4.6667,30,13.99,13.99,12 Oz,reptile,Food,,,Product Detail,500100
,1,6.99,298,5009457,Fluker&#x27;s® Calcium Fortified Cricket Quencher,71201,0000031544,5009457,4.3488,43,6.99,6.99,16 Oz,reptile,Food,,,Product Detail,500100
,1,10.99,4038,5160269,Zoo Med Aquatic Turtle Banquet Block Regular Size Value Pack,BB-51,0000000850,5160269,4.4444,9,10.99,10.99,5 Count,reptile,Food,,,Product Detail,500100
,1,7.99,4235,5163011,Fluker&#x27;s® Gourmet Style Grasshoppers,78003,0000031544,5163011,3.75,8,7.99,7.99,1.2 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,40976,5176818,Zoo Med Aquatic Frog and Tadpole Food,ZM-16,0000000850,5176818,4.0667,15,7.99,7.99,One Size,reptile,Food,,,Product Detail,500100
,1,1.59,58957,1181512,Live Hornworms,1512,0000032617,1181512,3.8667,60,1.59,1.59,1 Count,reptile,Food,,,Product Detail,500100
,1,5.99,58954,1181365,Live Waxworms,WXWMS25PKG,0000032607,1181365,3.9068,118,5.99,5.99,25 Count,reptile,Food,,,Product Detail,500100
,1,12.99,59828,5284946,Fluker&#x27;s® Repta Calcium with Vitamin D Supplement,73019,0000031544,5284946,5.0,6,12.99,12.99,4 Oz,reptile,Food,,,Product Detail,500100
,1,7.99,65708,5313602,Giant Mealworms,4033270,0000032607,5313602,3.6667,3,7.99,7.99,50 Count,reptile,Food,,,Product Detail,500100
,1,10.79,76419,5340918,Fluker&#x27;s® Freeze Dried Superworms,72029,0000031544,5340918,5.0,1,10.79,10.79,1.7 Oz,reptile,Food,,,Product Detail,500100
,1,11.99,37831,5256312,Fluker&#x27;s® Juvenile Bearded Dragon Diet,70060,0000031544,5256312,3.4286,7,11.99,11.99,6.75 Oz,reptile,Food,,,Product Detail,500100
,1,13.99,4030,5152492,Zoo Med Gourmet Aquatic Turtle Food,ZM-97,0000000850,5152492,4.5556,18,13.99,13.99,6 Oz,reptile,Food,,,Product Detail,500100
,1,10.99,9024,1251012,Zoo Med Anole Food,ZM-12,0000000850,1251012,1.0,1,10.99,10.99,0.4 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,4094,5147706,Arctic Mice Frozen Small Mice,43983,0000032239,5147706,3.3766,77,16.99,16.99,6 Count,reptile,Food,,,Product Detail,500100
,1,13.99,4050,5131435,Zoo Med Natural Grassland Tortoise Food,ZM-131,0000000850,5131435,3.7,20,13.99,13.99,15 Oz,reptile,Food,,,Product Detail,500100
,1,14.99,65024,5311534,Mazuri Bearded Dragon Diet,0052503,0000034974,5311534,4.124,121,14.99,14.99,8 Oz,reptile,Food,,,Product Detail,500100
,1,15.99,4608,5049929,"Tetrafauna Reptomin Aquatic Turtle, Newt and Frog Floating Food Sticks",29254,0000001630,5049929,4.7692,13,15.99,15.99,3.7 Oz,reptile,Food,,,Product Detail,500100
,1,3.79,58959,4033235,Live Regular Mealworms,MW-50,0000014057,4033235,4.0407,221,3.79,3.79,50 Count,reptile,Food,,,Product Detail,500100
,1,16.99,72168,5329192,Repashy Banana Cream Pie Reptile Treat,REP-BCP-3,0000035133,5329192,5.0,5,19.99,16.99,3 Oz,reptile,Food,,,Product Detail,500100
,1,16.99,72172,5329309,Repashy Crested Gecko Mango Diet,REP CGD M3,0000035133,5329309,5.0,1,19.99,16.99,3 Oz,reptile,Food,,,Product Detail,500100
,1,29.99,27748,5230915,Zoo Med Sun-Dried Red Shrimp,ZM-163,0000000850,5230915,4.9167,12,29.99,29.99,One Size,reptile,Food,,,Product Detail,500100
,1,5.29,76940,5340517,Live Superworms,1000008,0000032607,5340517,1.6667,6,5.29,5.29,25 Count,reptile,Food,,,Product Detail,500100
,1,3.49,76939,5340516,Live Regular Mealworms,1000009,0000032607,5340516,4.0,8,3.49,3.49,50 Count,reptile,Food,,,Product Detail,500100
,1,10.99,54592,5290853,Thrive Dried Veggie Mix Reptile Treat - Natural,55015,0000031544,5290853,4.2857,28,10.99,10.99,4.5 Oz,reptile,Food,,,Product Detail,500100
